Type,Localisation,Latitude,Longitude,Price,Area,Rooms,Bedrooms,Bathrooms,Floor,Other_tags,Price_m2
Villas,Californie,33.53595755299843,-7.625627517700195,60000000,5400.0,3.0,5.0,5.0,0.0,['Bon état'],11111.111111111111
Villas,Ain Diab Extension,,,17000000,1430.0,4.0,4.0,4.0,0.0,['Bon état'],11888.111888111887
Appartements,Les princesses,33.57154299116339,-7.636313438415527,2900000,177.0,6.0,3.0,2.0,,"['Nouveau', '1-5 ans']",16384.18079096045
Appartements,Ain Diab,33.58630932470067,-7.671375274658203,1700000,148.0,,2.0,2.0,,[],11486.486486486487
Appartements,Casablanca,33.57601248704883,-7.603912353515625,1050000,59.0,,1.0,1.0,7.0,[],17796.610169491527
Villas,CIL (Hay Salam),,,8500000,492.0,9.0,5.0,4.0,0.0,"['À rénover', '20-30 ans']",17276.422764227642
Appartements,Maârif Extension,33.57987394514173,-7.646827697753906,2450000,140.0,4.0,3.0,2.0,5.0,"['Bon état', '10-20 ans']",17500.0
Appartements,Californie,33.524709493386695,-7.607078248528126,1917500,189.0,4.0,3.0,2.0,,[],10145.502645502645
Appartements,Californie,,,1927400,127.0,4.0,3.0,2.0,3.0,[],15176.377952755905
Appartements,Californie,,,1613100,106.0,4.0,3.0,2.0,1.0,[],15217.924528301886
Appartements,Californie,33.524709493386695,-7.607078248528126,2060600,198.0,4.0,3.0,2.0,,[],10407.070707070707
Appartements,Californie,,,2021750,130.0,4.0,3.0,2.0,2.0,[],15551.923076923076
Appartements,Oulfa,33.550774678460385,-7.697961330413676,1228500,117.0,4.0,3.0,2.0,,['Nouveau'],10500.0
Appartements,Maârif,,,2839750,142.0,4.0,3.0,2.0,5.0,['Nouveau'],19998.23943661972
Appartements,Casablanca Finance City,33.547117579470296,-7.675495147705078,1600000,65.0,2.0,1.0,1.0,,['Nouveau'],24615.384615384617
Appartements,Casablanca Finance City,33.547117579470296,-7.675495147705078,2180000,104.0,4.0,3.0,2.0,,['Nouveau'],20961.53846153846
Appartements,Beauséjour,33.547117579470296,-7.675495147705078,1936000,121.0,7.0,4.0,2.0,2.0,"['Bon état', '1-5 ans']",16000.0
Appartements,La Gironde,33.58505803848486,-7.601637840270996,1119000,117.0,8.0,3.0,2.0,1.0,"['Bon état', '5-10 ans']",9564.102564102564
Appartements,Les Hôpitaux,33.57154299116339,-7.636313438415527,2000000,150.0,5.0,3.0,2.0,1.0,['Bon état'],13333.333333333334
Appartements,Racine,33.592458238962855,-7.648158073425293,3850000,210.0,4.0,3.0,2.0,3.0,['Bon état'],18333.333333333332
Appartements,Ain Diab,33.58630932470067,-7.671375274658203,3500000,208.0,4.0,2.0,2.0,,['Bon état'],16826.923076923078
Appartements,Bourgogne Ouest,33.598304662993705,-7.644252777099609,1300000,52.0,2.0,1.0,1.0,5.0,"['Nouveau', ""Moins d'un an""]",25000.0
Appartements,Gauthier,33.58891909184207,-7.628674507141113,1750000,98.0,2.0,1.0,1.0,3.0,"['Bon état', '1-5 ans']",17857.14285714286
Appartements,Foncière,33.58831357927294,-7.604577541351233,2500000,172.0,8.0,4.0,3.0,2.0,"['Bon état', '5-10 ans']",14534.883720930233
Appartements,Californie,,,1790320,139.0,3.0,2.0,2.0,,['Nouveau'],12880.0
Appartements,Californie,,,1630720,104.0,3.0,2.0,2.0,4.0,['Nouveau'],15680.0
Villas,Anfa Supérieur,33.588597343995104,-7.66047477722168,25000000,1000.0,7.0,4.0,3.0,0.0,['Bon état'],25000.0
Appartements,Californie,33.538935329089206,-7.613502464864297,1429120,88.0,4.0,3.0,2.0,,['Nouveau'],16240.0
Appartements,Aïn Sebaâ,,,915800,86.0,3.0,2.0,2.0,,['Nouveau'],10648.837209302326
Villas,Ain Diab,33.58630932470067,-7.671375274658203,13500000,767.0,7.0,4.0,3.0,0.0,['Bon état'],17601.04302477184
Appartements,Bourgogne Ouest,33.598304662993705,-7.644252777099609,1200000,95.0,3.0,2.0,1.0,7.0,"['Bon état', '10-20 ans']",12631.578947368422
Appartements,Bourgogne Est,33.591064046823725,-7.556705474853516,2600000,162.0,4.0,3.0,3.0,3.0,"['Nouveau', '1-5 ans']",16049.382716049382
Villas,Ain Diab,,,7100000,382.0,6.0,4.0,4.0,0.0,"['Bon état', '20-30 ans']",18586.387434554974
Appartements,Triangle d'Or,,,4200000,299.0,4.0,3.0,3.0,1.0,"['Nouveau', '5-10 ans']",14046.822742474917
Appartements,Casablanca Finance City,33.5592358768252,-7.65225006860351,1250000,59.0,,1.0,1.0,,[],21186.4406779661
Appartements,Casablanca Finance City,,,2200000,124.0,4.0,3.0,2.0,,['Nouveau'],17741.935483870966
Appartements,Californie,,,2124000,137.0,4.0,3.0,2.0,,[],15503.649635036496
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,1868000,101.0,3.0,2.0,1.0,5.0,[],18495.049504950493
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,1076000,57.0,2.0,1.0,1.0,5.0,[],18877.19298245614
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,1382000,74.0,3.0,2.0,1.0,4.0,[],18675.675675675677
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,860000,45.0,,1.0,1.0,3.0,['Nouveau'],19111.11111111111
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,896000,47.0,2.0,1.0,1.0,1.0,[],19063.82978723404
Appartements,Maârif Extension,33.57987841432208,-7.641613483429069,1597000,91.0,3.0,2.0,1.0,,[],17549.45054945055
Villas,Californie,,,8700000,648.0,8.0,4.0,4.0,0.0,"['Nouveau', '5-10 ans']",13425.925925925925
Villas,Longchamps (Hay Al Hanâa),,,14000000,975.0,7.0,4.0,3.0,0.0,"['Bon état', '10-20 ans']",14358.97435897436
Appartements,Aïn Sebaâ,,,797865,71.0,3.0,2.0,2.0,2.0,['Nouveau'],11237.535211267606
Appartements,Aïn Sebaâ,,,891080,76.0,3.0,2.0,2.0,3.0,['Nouveau'],11724.736842105263
Appartements,Aïn Sebaâ,,,716392,68.0,3.0,2.0,2.0,,['Nouveau'],10535.176470588236
Appartements,Aïn Sebaâ,,,970905,87.0,4.0,3.0,2.0,1.0,['Nouveau'],11159.827586206897
Appartements,Gauthier,33.59154665434491,-7.631464004516602,1250000,45.0,2.0,1.0,1.0,3.0,['Bon état'],27777.777777777777
Appartements,Racine,33.592458238962855,-7.648158073425293,450000,248.0,6.0,4.0,3.0,2.0,"['Bon état', '10-20 ans']",1814.516129032258
Appartements,Triangle d'Or,,,3700000,274.0,4.0,4.0,4.0,,['Bon état'],13503.649635036496
Appartements,Oasis,33.55702447218315,-7.6348114013671875,1370000,62.0,2.0,1.0,1.0,3.0,"['Nouveau', ""Moins d'un an""]",22096.774193548386
Villas,El Manar - El Hank,33.60689931379632,-7.652578353881836,9500000,450.0,6.0,4.0,4.0,0.0,"['Bon état', '20-30 ans']",21111.11111111111
Villas,Californie,33.53595755299843,-7.625627517700195,14000000,1001.0,7.0,5.0,5.0,0.0,['Bon état'],13986.013986013986
Appartements,Les princesses,33.57154299116339,-7.636313438415527,1760800,89.0,3.0,2.0,2.0,2.0,"['Nouveau', ""Moins d'un an""]",19784.26966292135
Appartements,Maârif Extension,33.57987394514173,-7.646827697753906,1550000,89.0,3.0,2.0,2.0,3.0,"['Bon état', '1-5 ans']",17415.73033707865
Appartements,Racine,33.586260720903084,-7.642062921077013,2000000,111.0,4.0,3.0,2.0,4.0,"['Bon état', '10-20 ans']",18018.018018018018
Appartements,Mers Sultan,33.57651394758648,-7.614860323193938,1650000,115.0,4.0,3.0,1.0,3.0,"['Bon état', '10-20 ans']",14347.826086956522
Appartements,Gauthier,33.589822978119294,-7.63016716220443,3300000,155.0,4.0,3.0,2.0,7.0,"['Bon état', '5-10 ans']",21290.322580645163
Appartements,Palmier,,,3400000,265.0,4.0,3.0,2.0,6.0,"['Bon état', '10-20 ans']",12830.188679245282
Villas,Californie,,,15000000,1065.0,8.0,4.0,4.0,0.0,"['Nouveau', '1-5 ans']",14084.507042253521
Villas,Californie,33.53595755299843,-7.625627517700195,8500000,605.0,9.0,4.0,3.0,0.0,"['Nouveau', '5-10 ans']",14049.586776859504
Villas,Californie,33.53595755299843,-7.625627517700195,9000000,728.0,9.0,4.0,3.0,0.0,"['Nouveau', '5-10 ans']",12362.637362637362
Villas,Californie,,,15000000,1100.0,8.0,4.0,3.0,0.0,"['Nouveau', '1-5 ans']",13636.363636363636
Villas,Ain Diab,,,4700000,380.0,8.0,4.0,3.0,0.0,"['À rénover', '20-30 ans']",12368.421052631578
Villas,Ain Diab,33.58630932470067,-7.671375274658203,6800000,425.0,9.0,4.0,3.0,0.0,"['Bon état', '5-10 ans']",16000.0
Villas,Anfa,33.596175974504256,-7.657470703125,11700000,890.0,9.0,4.0,3.0,0.0,"['À rénover', '10-20 ans']",13146.067415730337
Villas,Ain Diab,33.58630932470067,-7.671375274658203,9500000,518.0,6.0,4.0,3.0,0.0,"['Bon état', '5-10 ans']",18339.76833976834
Villas,Longchamps (Hay Al Hanâa),,,17000000,1400.0,10.0,4.0,3.0,0.0,"['Bon état', '10-20 ans']",12142.857142857143
Villas,Longchamps (Hay Al Hanâa),33.57751418572474,-7.664079666137695,10000000,618.0,9.0,5.0,3.0,0.0,"['À rénover', '10-20 ans']",16181.229773462783
Villas,Ain Diab,33.58630932470067,-7.671375274658203,6500000,370.0,7.0,4.0,3.0,0.0,"['Bon état', '5-10 ans']",17567.567567567567
Villas,Ain Diab,33.58630932470067,-7.671375274658203,7000000,450.0,7.0,4.0,3.0,0.0,"['Nouveau', '5-10 ans']",15555.555555555555
Villas,Anfa,,,12000000,619.0,8.0,4.0,3.0,0.0,"['À rénover', '10-20 ans']",19386.10662358643
Villas,Anfa,,,10000000,590.0,8.0,4.0,3.0,0.0,"['À rénover', '10-20 ans']",16949.15254237288
Villas,Anfa,,,12000000,725.0,8.0,4.0,3.0,0.0,"['Bon état', '10-20 ans']",16551.724137931036
Appartements,Maârif,,,950000,55.0,2.0,1.0,1.0,3.0,['Bon état'],17272.727272727272
Appartements,Benjdia,33.58536689099738,-7.612772444372496,1690000,124.0,4.0,3.0,2.0,2.0,"['Bon état', '5-10 ans']",13629.032258064517
Appartements,Racine,,,2800000,120.0,4.0,2.0,2.0,,"['Nouveau', '5-10 ans']",23333.333333333332
Appartements,Oasis,,,1050000,46.0,2.0,1.0,1.0,3.0,"['Nouveau', ""Moins d'un an""]",22826.08695652174
Maisons,Ain Chock,33.54340952071257,-7.6012846770560145,4000000,100.0,7.0,6.0,4.0,0.0,"['Bon état', '20-30 ans']",40000.0
Appartements,Val Fleury,33.57495651248049,-7.63714105621321,2450000,170.0,4.0,3.0,2.0,5.0,"['Bon état', '5-10 ans']",14411.764705882353
Appartements,Burger,33.57407275425759,-7.640755176544133,1750000,137.0,5.0,3.0,2.0,3.0,"['Bon état', '20-30 ans']",12773.722627737227
Appartements,Plateau (Al Batha),33.57101438795921,-7.639950827636341,1750000,117.0,5.0,3.0,2.0,4.0,"['Bon état', '10-20 ans']",14957.264957264957
Appartements,Ain Diab,33.58630932470067,-7.671375274658203,5550000,170.0,5.0,3.0,2.0,,"['Nouveau', '5-10 ans']",32647.058823529413
Appartements,Racine Extension,,,4500000,297.0,4.0,3.0,3.0,1.0,"['Nouveau', '5-10 ans']",15151.515151515152
Appartements,Racine,33.592458238962855,-7.648158073425293,4100000,229.0,4.0,3.0,3.0,2.0,"['Nouveau', '5-10 ans']",17903.930131004367
Appartements,Racine,33.592458238962855,-7.648158073425293,2800000,161.0,3.0,2.0,3.0,7.0,"['Nouveau', '5-10 ans']",17391.304347826088
Villas,Ain Diab Extension,33.56957820598421,-7.706043284452733,13000000,574.0,8.0,4.0,5.0,0.0,"['Bon état', '5-10 ans']",22648.08362369338
Appartements,Oasis,,,2637000,148.0,4.0,3.0,2.0,,['Nouveau'],17817.567567567567
Appartements,Les princesses,33.57154299116339,-7.636313438415527,1950000,146.0,4.0,3.0,2.0,4.0,"['Bon état', '5-10 ans']",13356.164383561643
Appartements,Anfa,33.607328219630524,-7.652492523193359,5590000,186.0,3.0,2.0,2.0,12.0,['Bon état'],30053.763440860213
Villas,CIL (Hay Salam),,,9000000,641.0,7.0,4.0,2.0,0.0,"['À rénover', '10-20 ans']",14040.561622464898
Villas,Ain Diab,33.58630932470067,-7.671375274658203,6500000,360.0,8.0,4.0,2.0,0.0,"['Nouveau', '1-5 ans']",18055.555555555555
Villas,Longchamps (Hay Al Hanâa),33.57751418572474,-7.664079666137695,26000000,1975.0,8.0,4.0,2.0,0.0,"['À rénover', '10-20 ans']",13164.556962025317
Villas,Californie,,,7000000,411.0,9.0,4.0,3.0,0.0,"['Nouveau', '5-10 ans']",17031.6301703163
Villas,Californie,,,8000000,550.0,9.0,4.0,4.0,0.0,"['Nouveau', '5-10 ans']",14545.454545454546
Villas,Anfa,33.596175974504256,-7.657470703125,13000000,670.0,8.0,3.0,2.0,0.0,"['Bon état', '10-20 ans']",19402.985074626864
Villas,Anfa Supérieur,,,40000000,2175.0,6.0,3.0,2.0,0.0,"['À rénover', '10-20 ans']",18390.80459770115
Villas,Anfa Supérieur,,,45000000,2375.0,8.0,3.0,3.0,0.0,"['Bon état', '10-20 ans']",18947.36842105263
Appartements,Bourgogne Est,33.591064046823725,-7.556705474853516,950000,63.0,3.0,2.0,2.0,3.0,"['Bon état', '10-20 ans']",15079.36507936508
Appartements,Les Hôpitaux,,,3100000,309.0,6.0,4.0,3.0,5.0,"['Bon état', '10-20 ans']",10032.362459546926
Appartements,Ferme Bretonne (Hay Arraha),,,1650000,97.0,3.0,2.0,2.0,,"['Nouveau', ""Moins d'un an""]",17010.309278350516
Appartements,Belvédère,33.5895625839363,-7.59678840637207,700000,58.0,2.0,1.0,1.0,,"['Nouveau', ""Moins d'un an""]",12068.965517241379
Appartements,Oulfa,,,620000,77.0,3.0,2.0,2.0,1.0,"['Nouveau', ""Moins d'un an""]",8051.948051948052
Appartements,Mers Sultan,33.57646836262298,-7.613643407821485,1750000,137.0,5.0,3.0,2.0,4.0,"['Bon état', '10-20 ans']",12773.722627737227
Appartements,Casablanca Finance City,33.56686057752036,-7.658264636993721,1900000,83.0,3.0,2.0,2.0,3.0,"['Nouveau', '1-5 ans']",22891.566265060243
Appartements,Gauthier,33.58891909184207,-7.628674507141113,1700000,98.0,2.0,1.0,1.0,3.0,"['Bon état', '5-10 ans']",17346.938775510203
Appartements,Casablanca Marina,33.57601248704883,-7.603912353515625,2500000,65.0,2.0,1.0,1.0,8.0,"['Bon état', '1-5 ans']",38461.53846153846
Appartements,Al Hadika,,,800000,135.0,3.0,2.0,3.0,,"['Bon état', '1-5 ans']",5925.925925925926
Appartements,Oasis,,,1420000,88.0,2.0,1.0,1.0,1.0,"['Nouveau', ""Moins d'un an""]",16136.363636363636
Appartements,Les Hôpitaux,33.57847954964821,-7.621443271636963,1500000,118.0,4.0,2.0,2.0,4.0,"['Bon état', '20-30 ans']",12711.864406779661
Villas,Californie,,,11000000,428.0,7.0,5.0,5.0,0.0,"['Bon état', '5-10 ans']",25700.934579439254
Appartements,Racine,33.592458238962855,-7.648158073425293,3640000,140.0,6.0,3.0,3.0,5.0,"['Bon état', ""Moins d'un an""]",26000.0
Appartements,Val Fleury,,,1900000,138.0,4.0,3.0,2.0,2.0,"['Bon état', '10-20 ans']",13768.115942028986
Villas,Oulfa,,,3200000,231.0,4.0,4.0,3.0,0.0,['Bon état'],13852.813852813853
Appartements,Sidi Maarouf,,,5000,95.0,2.0,2.0,2.0,,['Bon état'],52.63157894736842
Appartements,Maârif Extension,,,1950000,117.0,5.0,3.0,2.0,1.0,['Bon état'],16666.666666666668
Appartements,Gauthier,33.58891909184207,-7.628674507141113,1490000,44.0,2.0,1.0,2.0,5.0,['Nouveau'],33863.63636363636
Appartements,Racine,,,4500000,211.0,4.0,3.0,3.0,7.0,"['Bon état', '5-10 ans']",21327.014218009477
Appartements,Les Hôpitaux,33.5722355460286,-7.616289149878781,2750000,186.0,6.0,3.0,2.0,4.0,"['Bon état', '5-10 ans']",14784.946236559139
Appartements,Les Hôpitaux,33.57797899192462,-7.62000560760498,1700000,120.0,4.0,2.0,2.0,3.0,"['Nouveau', '5-10 ans']",14166.666666666666
Appartements,Racine Extension,33.59056356209817,-7.640819549560547,4500000,236.0,5.0,3.0,3.0,5.0,"['Bon état', ""Moins d'un an""]",19067.79661016949
Appartements,Racine,,,3900000,211.0,5.0,3.0,3.0,,['Bon état'],18483.412322274882
Appartements,Bourgogne Ouest,33.598304662993705,-7.644252777099609,2200000,132.0,5.0,3.0,3.0,,['Bon état'],16666.666666666668
Appartements,Palmier,33.580946541729524,-7.629060745239258,2550000,166.0,5.0,3.0,3.0,,['Bon état'],15361.44578313253
Appartements,Bourgogne Ouest,33.59644155248295,-7.644874278683545,1850000,159.0,4.0,3.0,2.0,5.0,"['Bon état', '10-20 ans']",11635.220125786163
Appartements,Les princesses,,,1470000,85.0,2.0,1.0,1.0,1.0,['Nouveau'],17294.117647058825
Appartements,Les princesses,,,1350000,66.0,2.0,1.0,1.0,1.0,['Nouveau'],20454.545454545456
Appartements,Les princesses,,,1300000,68.0,2.0,1.0,1.0,1.0,['Nouveau'],19117.647058823528
Appartements,Casablanca Finance City,33.5592358768252,-7.65225006860351,1900000,90.0,,2.0,1.0,,[],21111.11111111111
Appartements,Les princesses,,,980000,42.0,2.0,1.0,1.0,,"['Nouveau', ""Moins d'un an""]",23333.333333333332
Appartements,Les princesses,,,2270000,181.0,4.0,3.0,3.0,5.0,"['Nouveau', ""Moins d'un an""]",12541.436464088398
Appartements,Racine,,,2450000,149.0,5.0,3.0,3.0,5.0,"['Bon état', '5-10 ans']",16442.953020134228
Appartements,Gauthier,,,9500,140.0,4.0,3.0,2.0,4.0,"['Nouveau', '1-5 ans']",67.85714285714286
Appartements,Gauthier,,,5600000,244.0,4.0,3.0,3.0,12.0,"['Nouveau', '1-5 ans']",22950.819672131147
Appartements,Racine,33.60375011744108,-7.638448588426399,3000000,234.0,6.0,4.0,3.0,2.0,"['Bon état', '1-5 ans']",12820.51282051282
Villas,Sidi Maarouf,,,4700000,258.0,12.0,6.0,3.0,0.0,"['Bon état', '5-10 ans']",18217.054263565893
Appartements,Bourgogne Ouest,,,780000,60.0,2.0,1.0,1.0,,"['Bon état', '1-5 ans']",13000.0
Appartements,Port,33.60543097469278,-7.618876461759385,1360000,116.0,4.0,3.0,1.0,7.0,['Bon état'],11724.137931034482
Appartements,Hay Moulay Rachid 1,,,550000,73.0,3.0,2.0,1.0,,['Nouveau'],7534.246575342466
Villas,Californie,,,7300000,450.0,6.0,4.0,3.0,0.0,"['Bon état', '5-10 ans']",16222.222222222223
Villas,Ain Diab,33.58630932470067,-7.671375274658203,38000,445.0,8.0,4.0,4.0,0.0,['Bon état'],85.3932584269663
Appartements,Californie,,,1991470,127.0,4.0,3.0,2.0,3.0,[],15680.866141732284
Appartements,Californie,33.524709493386695,-7.607078248528126,1967880,128.0,4.0,3.0,2.0,1.0,[],15374.0625
Appartements,Californie,33.524709493386695,-7.607078248528126,1941180,120.0,4.0,3.0,2.0,3.0,[],16176.5
Appartements,Californie,33.524709493386695,-7.607078248528126,2769720,251.0,4.0,3.0,2.0,,[],11034.741035856574
Appartements,Mers Sultan,33.57814488400827,-7.609909276742655,2550000,186.0,6.0,3.0,3.0,4.0,"['Nouveau', '5-10 ans']",13709.677419354839
Appartements,Ain Diab Extension,33.573044767595576,-7.687940597534151,4900000,203.0,4.0,3.0,4.0,,"['Nouveau', '1-5 ans']",24137.931034482757
Villas,Californie,33.55043371355348,-7.613669647707269,7000000,440.0,7.0,4.0,3.0,0.0,"['Bon état', '10-20 ans']",15909.09090909091
Villas,Californie,33.532942226780754,-7.630664969744828,4900000,391.0,6.0,4.0,3.0,0.0,"['Nouveau', ""Moins d'un an""]",12531.969309462916
Villas,Sidi Maarouf,33.52874167879045,-7.646959363711147,4200000,460.0,7.0,4.0,4.0,0.0,"['Bon état', '10-20 ans']",9130.434782608696
Appartements,Palmier,,,940000,43.0,2.0,1.0,1.0,,['Nouveau'],21860.46511627907
Appartements,Palmier,33.57910024104381,-7.628888533764126,1480000,94.0,3.0,2.0,2.0,3.0,"['Nouveau', '1-5 ans']",15744.68085106383
Villas,Longchamps (Hay Al Hanâa),33.57601248704883,-7.603912353515625,16500000,485.0,7.0,5.0,2.0,0.0,"['Bon état', '5-10 ans']",34020.61855670103
Appartements,Beauséjour,,,1000000,92.0,3.0,2.0,1.0,,['Bon état'],10869.565217391304
Appartements,Hermitage,33.56819965695728,-7.623234987258797,1152740,54.0,2.0,1.0,2.0,2.0,[],21347.037037037036
Appartements,Hermitage,33.56819965695728,-7.623234987258797,973500,46.0,2.0,1.0,2.0,4.0,[],21163.043478260868
Appartements,Hermitage,33.56819965695728,-7.623234987258797,1327560,60.0,2.0,1.0,2.0,1.0,[],22126.0
Appartements,Hermitage,33.56819965695728,-7.623234987258797,1261100,59.0,2.0,1.0,2.0,1.0,[],21374.57627118644
Appartements,Les princesses,33.57905668978428,-7.647800104393838,1182000,51.0,2.0,1.0,1.0,,[],23176.470588235294
Villas,Laymoune,33.54371964707593,-7.665281295776367,6400000,504.0,6.0,4.0,4.0,0.0,"['Bon état', '10-20 ans']",12698.412698412698
Appartements,Maârif Extension,33.57987394514173,-7.646827697753906,1550000,130.0,4.0,3.0,2.0,2.0,"['Bon état', '5-10 ans']",11923.076923076924
Appartements,La Gironde,,,872000,106.0,3.0,2.0,1.0,,['Nouveau'],8226.415094339623
Appartements,La Gironde,33.58694836744627,-7.604631185531701,1150000,95.0,3.0,2.0,2.0,2.0,"['Bon état', '5-10 ans']",12105.263157894737
Appartements,La Gironde,,,562500,45.0,2.0,1.0,1.0,,['Nouveau'],12500.0
Appartements,La Gironde,33.586997524384465,-7.604577541351404,1800000,144.0,4.0,3.0,3.0,2.0,"['Bon état', '5-10 ans']",12500.0
Appartements,La Gironde,,,824000,100.0,3.0,2.0,1.0,,['Nouveau'],8240.0
Appartements,La Gironde,,,400000,32.0,2.0,1.0,1.0,,['Nouveau'],12500.0
Appartements,Californie,,,1818500,139.0,4.0,3.0,2.0,1.0,[],13082.73381294964
Appartements,Lissasfa,,,866800,113.0,,3.0,2.0,,['Nouveau'],7670.796460176991
Appartements,Lissasfa,,,1103080,109.0,4.0,3.0,2.0,4.0,['Nouveau'],10120.0
Appartements,Lissasfa,33.53280269059777,-7.678780087916664,1146270,123.0,4.0,3.0,2.0,1.0,['Nouveau'],9319.268292682927
Appartements,Lissasfa,,,1091200,153.0,4.0,3.0,2.0,,['Nouveau'],7132.026143790849
Appartements,Lissasfa,,,1118150,107.0,4.0,3.0,2.0,2.0,['Nouveau'],10450.0
Appartements,Lissasfa,,,1162200,113.0,,3.0,2.0,5.0,['Nouveau'],10284.955752212389
Appartements,Oasis,,,2450000,128.0,3.0,2.0,3.0,4.0,"['Nouveau', '1-5 ans']",19140.625
Appartements,Gauthier,33.59257,-7.63892,3275000,155.0,4.0,3.0,2.0,4.0,[],21129.032258064515
Appartements,Anassi,,,520000,80.0,3.0,2.0,1.0,6.0,"['Bon état', '5-10 ans']",6500.0
Appartements,Al Azhar,33.53413318087815,-7.591981887817383,720000,85.0,4.0,3.0,2.0,2.0,"['Nouveau', '1-5 ans']",8470.588235294117
Appartements,Californie,,,1391000,103.0,3.0,2.0,2.0,,['Nouveau'],13504.85436893204
Appartements,Gauthier,33.58891909184207,-7.628674507141113,3000000,256.0,7.0,4.0,3.0,1.0,"['Bon état', '10-20 ans']",11718.75
Appartements,Oasis,33.55702447218315,-7.6348114013671875,1850000,102.0,5.0,2.0,2.0,2.0,"['Nouveau', ""Moins d'un an""]",18137.254901960783
Appartements,Oasis,33.55702447218315,-7.6348114013671875,1550000,84.0,4.0,2.0,2.0,3.0,"['Bon état', '1-5 ans']",18452.380952380954
Appartements,Oulfa,33.550774678460385,-7.697961330413676,1333500,127.0,4.0,3.0,2.0,,['Nouveau'],10500.0
Appartements,Anassi,,,540000,64.0,3.0,2.0,2.0,,['Nouveau'],8437.5
Appartements,Anassi,33.59277446389372,-7.500365242426085,600000,70.0,3.0,2.0,2.0,,['Nouveau'],8571.42857142857
Appartements,La Gironde,,,710000,57.0,3.0,2.0,1.0,,['Nouveau'],12456.140350877193
Appartements,La Gironde,,,625000,50.0,2.0,1.0,1.0,,['Nouveau'],12500.0
Appartements,La Gironde,,,1125000,90.0,4.0,3.0,2.0,,['Nouveau'],12500.0
Appartements,La Gironde,,,1275000,102.0,4.0,3.0,2.0,,['Nouveau'],12500.0
Appartements,Palmier,33.580946541729524,-7.629060745239258,1912000,95.0,3.0,2.0,1.0,7.0,"['Nouveau', ""Moins d'un an""]",20126.315789473683
Appartements,Racine,,,3150000,173.0,5.0,3.0,2.0,1.0,['Bon état'],18208.092485549132
Appartements,Mandarona,,,1200000,120.0,2.0,4.0,2.0,2.0,"['Bon état', '5-10 ans']",10000.0
Appartements,Racine,,,8300000,85.0,2.0,2.0,1.0,3.0,['Bon état'],97647.05882352941
Appartements,Palmier,33.5899833,-7.630570599999999,2600000,184.0,4.0,3.0,2.0,1.0,"['Bon état', '20-30 ans']",14130.434782608696
Appartements,Mers Sultan,,,1700000,112.0,4.0,2.0,2.0,3.0,"['Bon état', '10-20 ans']",15178.57142857143
Appartements,Lissasfa,,,1034550,99.0,4.0,3.0,2.0,5.0,['Nouveau'],10450.0
Appartements,Lissasfa,,,1106380,107.0,4.0,3.0,2.0,3.0,['Nouveau'],10340.0
Appartements,Lissasfa,,,1067000,100.0,4.0,3.0,2.0,1.0,['Nouveau'],10670.0
Appartements,Lissasfa,,,1056000,100.0,4.0,3.0,2.0,2.0,['Nouveau'],10560.0
Appartements,Maârif,,,2615500,133.0,4.0,3.0,2.0,4.0,['Nouveau'],19665.413533834588
Appartements,Maârif,,,1699000,82.0,3.0,2.0,,3.0,['Nouveau'],20719.51219512195
Appartements,Maârif,,,1473500,85.0,2.0,1.0,1.0,1.0,['Nouveau'],17335.29411764706
Appartements,Californie,,,1938830,167.0,4.0,3.0,2.0,,[],11609.760479041915
Appartements,La Gironde,,,800000,64.0,3.0,2.0,2.0,4.0,['Nouveau'],12500.0
Appartements,La Gironde,,,875000,70.0,3.0,2.0,2.0,5.0,['Nouveau'],12500.0
Appartements,Palmier,,,2157500,109.0,4.0,3.0,2.0,,['Nouveau'],19793.577981651375
Appartements,Gauthier,33.5889190918421,-7.62867450714111,3150000,238.0,5.0,3.0,2.0,1.0,"['Bon état', '5-10 ans']",13235.29411764706
Appartements,Bourgogne Ouest,33.598304662993705,-7.644252777099609,1600000,87.0,4.0,2.0,2.0,4.0,['Nouveau'],18390.80459770115
Appartements,Bourgogne Ouest,,,1000000,51.0,2.0,1.0,1.0,,['Bon état'],19607.843137254902
Appartements,Aïn Sebaâ,33.613068914837,-7.525504278639175,451000,43.0,3.0,1.0,1.0,4.0,"['Nouveau', ""Moins d'un an""]",10488.372093023256
Appartements,Hermitage,33.56819965695728,-7.623234987258797,1237650,57.0,2.0,1.0,2.0,1.0,['Nouveau'],21713.157894736843
Appartements,Maârif,,,2118250,105.0,3.0,2.0,,1.0,['Nouveau'],20173.809523809523
Appartements,Casablanca Finance City,33.5585265011327,-7.605092525482178,5052000,259.0,4.0,3.0,2.0,,[],19505.791505791505
Appartements,Ferme Bretonne (Hay Arraha),33.5608510182527,-7.647085189819336,1800000,102.0,4.0,3.0,2.0,,"['Nouveau', '1-5 ans']",17647.058823529413
Appartements,Racine,,,3400000,191.0,6.0,3.0,3.0,,[],17801.047120418847
Appartements,Californie,,,3200000,205.0,4.0,3.0,2.0,,['Nouveau'],15609.756097560976
